Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category,lat,long
09/30/2021,31175,Valley County,NE,28.6,Non-metro,0.15,Very Low Concern,41.5673207608448,-98.9818788983062
09/30/2021,27131,Rice County,MN,55.2,Non-metro,0.39,Low Concern,44.35425702393864,-93.29668219162863
09/30/2021,37131,Northampton County,NC,39.9,Non-metro,0.9,Very High Concern,36.417762071222505,-77.39685937097356
09/30/2021,40011,Blaine County,OK,39.7,Non-metro,0.67,High Concern,35.87521065786427,-98.43344145145704
09/30/2021,56039,Teton County,WY,79.1,Non-metro,0.11,Very Low Concern,43.93465070958561,-110.58981756746036
09/30/2021,47151,Scott County,TN,30.4,Non-metro,0.76,High Concern,36.42850034385312,-84.50348796296821
09/30/2021,13247,Rockdale County,GA,16.4,Metro,0.55,Moderate Concern,33.65425070435243,-84.0265900693865
09/30/2021,29157,Perry County,MO,34.4,Non-metro,0.23,Low Concern,37.7071583146988,-89.82444242108927
09/30/2021,24037,St. Mary's County,MD,57.0,Metro,0.21,Low Concern,38.30239758454197,-76.60584716144646
09/30/2021,20015,Butler County,KS,40.3,Metro,0.26,Low Concern,37.78123819078358,-96.83904179782964
09/30/2021,2105,Hoonah-Angoon Census Area,AK,64.6,Non-metro,0.42,Moderate Concern,58.28835669160423,-135.64299333971147
09/30/2021,26115,Monroe County,MI,48.8,Metro,0.15,Very Low Concern,41.92868794905927,-83.53749270805024
09/30/2021,27061,Itasca County,MN,48.1,Non-metro,0.33,Low Concern,47.50951026659961,-93.63197434955374
09/30/2021,28037,Franklin County,MS,41.1,Non-metro,0.57,Moderate Concern,31.477164581737103,-90.89790392722855
09/30/2021,1067,Henry County,AL,38.1,Metro,0.55,Moderate Concern,31.514705303567386,-85.24141340693765
09/30/2021,41043,Linn County,OR,48.9,Metro,0.68,High Concern,44.48887721792898,-122.5349883657326
09/30/2021,46057,Hamlin County,SD,32.4,Non-metro,0.16,Very Low Concern,44.67376048806081,-97.18831893124349
09/30/2021,12003,Baker County,FL,29.8,Metro,0.68,High Concern,30.331097919902277,-82.28462852125189
09/30/2021,46031,Corson County,SD,28.7,Non-metro,0.84,Very High Concern,45.70860879970999,-101.1969078378163
09/30/2021,45085,Sumter County,SC,40.9,Metro,0.97,Very High Concern,33.916200135506855,-80.38225563611773
09/30/2021,22117,Washington Parish,LA,35.8,Non-metro,1.0,Very High Concern,30.85332284754569,-90.0404525746615
09/30/2021,49049,Utah County,UT,43.1,Metro,0.28,Low Concern,40.11991421362316,-111.67027234853506
09/30/2021,53047,Okanogan County,WA,59.5,Non-metro,0.93,Very High Concern,48.54879405559648,-119.7408379576317
09/30/2021,6097,Sonoma County,CA,66.9,Metro,0.4,Moderate Concern,38.52828658778606,-122.88740786017404
09/30/2021,47099,Lawrence County,TN,30.9,Non-metro,0.83,Very High Concern,35.21735800682193,-87.39557645703664
09/30/2021,36007,Broome County,NY,56.3,Metro,0.62,High Concern,42.16024936542585,-75.81961998061949
09/30/2021,54051,Marshall County,WV,10.6,Metro,0.22,Low Concern,39.86059886120608,-80.66340416845865
09/30/2021,32003,Clark County,NV,47.6,Metro,0.74,High Concern,36.21523781771883,-115.01353696805764
09/30/2021,51155,Pulaski County,VA,39.8,Metro,0.48,Moderate Concern,37.06355071132747,-80.71439511261
09/30/2021,13261,Sumter County,GA,35.9,Non-metro,0.98,Very High Concern,32.03994282224766,-84.19699391602437
09/30/2021,42019,Butler County,PA,56.1,Metro,0.08,Very Low Concern,40.9117258626548,-79.91298415353941
09/30/2021,13139,Hall County,GA,27.8,Metro,0.66,High Concern,34.31690075671022,-83.81966681467573
09/30/2021,39139,Richland County,OH,37.9,Metro,0.62,High Concern,40.77465633692655,-82.53649630066066
09/30/2021,18009,Blackford County,IN,40.5,Non-metro,0.37,Low Concern,40.47363682229351,-85.32482248007156
09/30/2021,31165,Sioux County,NE,21.9,Non-metro,0.02,Very Low Concern,42.48765466237128,-103.75887815591868
09/30/2021,29173,Ralls County,MO,25.5,Non-metro,0.1,Very Low Concern,39.52768456988029,-91.522030950374
09/30/2021,1045,Dale County,AL,44.5,Non-metro,0.76,High Concern,31.431810191228635,-85.61100443496244
09/30/2021,20187,Stanton County,KS,42.6,Non-metro,0.5,Moderate Concern,37.56300498469527,-101.78421666469306
09/30/2021,19087,Henry County,IA,47.5,Non-metro,0.31,Low Concern,40.987986103536976,-91.54454205130084
09/30/2021,29121,Macon County,MO,35.8,Non-metro,0.59,Moderate Concern,39.83078275082686,-92.56461405716549
09/30/2021,19027,Carroll County,IA,55.5,Non-metro,0.05,Very Low Concern,42.03620789925285,-94.86056560381432
09/30/2021,36085,Richmond County,NY,59.1,Metro,0.48,Moderate Concern,40.58077351285673,-74.15238558427171
09/30/2021,12103,Pinellas County,FL,57.2,Metro,0.52,Moderate Concern,27.919601540135304,-82.7255990416769
09/30/2021,51035,Carroll County,VA,30.6,Non-metro,0.34,Low Concern,36.73157852773856,-80.73388375976691
09/30/2021,27147,Steele County,MN,52.5,Non-metro,0.3,Low Concern,44.02234102076885,-93.22604753262172
09/30/2021,54055,Mercer County,WV,38.3,Non-metro,0.81,Very High Concern,37.405511980238046,-81.11143791110499
09/30/2021,45011,Barnwell County,SC,45.2,Non-metro,0.99,Very High Concern,33.26605044877542,-81.43500077975331
09/30/2021,18175,Washington County,IN,36.1,Metro,0.38,Low Concern,38.59999799589367,-86.10530521704997
09/30/2021,5121,Randolph County,AR,33.9,Non-metro,0.72,High Concern,36.3414590326538,-91.02770853309576
09/30/2021,1093,Marion County,AL,31.1,Non-metro,0.67,High Concern,34.13655552248483,-87.88713524898684
09/30/2021,21149,McLean County,KY,44.2,Metro,0.42,Moderate Concern,37.52919290911706,-87.26360911090019
09/30/2021,51031,Campbell County,VA,37.5,Metro,0.26,Low Concern,37.2053425920157,-79.09655549825935
09/30/2021,35007,Colfax County,NM,39.3,Non-metro,0.96,Very High Concern,36.60613869403223,-104.64684020416188
09/30/2021,37067,Forsyth County,NC,51.7,Metro,0.68,High Concern,36.13062135156725,-80.25629771983718
09/30/2021,21205,Rowan County,KY,44.9,Non-metro,0.76,High Concern,38.19625540084225,-83.42110798460487
09/30/2021,5021,Clay County,AR,39.9,Non-metro,0.65,High Concern,36.36827122549728,-90.41755750692674
09/30/2021,6047,Merced County,CA,40.5,Metro,0.97,Very High Concern,37.191889864977696,-120.71765231288776
09/30/2021,35041,Roosevelt County,NM,26.9,Non-metro,0.94,Very High Concern,34.02116946655203,-103.48004909109235
09/30/2021,30031,Gallatin County,MT,50.7,Non-metro,0.04,Very Low Concern,45.54040564152115,-111.17038621219818
09/30/2021,38043,Kidder County,ND,27.9,Non-metro,0.03,Very Low Concern,46.98014729684903,-99.78009295828384
09/30/2021,40081,Lincoln County,OK,34.1,Metro,0.48,Moderate Concern,35.70296410716972,-96.88091808877994
09/30/2021,9011,New London County,CT,69.2,Metro,0.36,Low Concern,41.48661392494676,-72.10147371348693
09/30/2021,13159,Jasper County,GA,14.8,Metro,0.69,High Concern,33.316395871421726,-83.68805768375236
09/30/2021,16071,Oneida County,ID,33.7,Non-metro,0.34,Low Concern,42.1949744051421,-112.53936630028448
09/30/2021,19083,Hardin County,IA,49.6,Non-metro,0.12,Very Low Concern,42.3838738801468,-93.24039754219056
09/30/2021,37071,Gaston County,NC,40.3,Metro,0.67,High Concern,35.294353586315886,-81.18028428807229
09/30/2021,21155,Marion County,KY,47.4,Non-metro,0.91,Very High Concern,37.55253601160119,-85.26963609723025
09/30/2021,31109,Lancaster County,NE,58.7,Metro,0.3,Low Concern,40.784171818294354,-96.68775309564668
09/30/2021,46033,Custer County,SD,37.8,Metro,0.23,Low Concern,43.677632207144086,-103.45153283710604
09/30/2021,16007,Bear Lake County,ID,37.7,Non-metro,0.21,Low Concern,42.28478414560279,-111.3296870231912
09/30/2021,35005,Chaves County,NM,34.2,Non-metro,0.96,Very High Concern,33.36327779046805,-104.46690786770924
09/30/2021,51065,Fluvanna County,VA,55.5,Metro,0.06,Very Low Concern,37.841887696271485,-78.27731313064952
09/30/2021,36103,Suffolk County,NY,64.5,Metro,0.21,Low Concern,40.86860995612374,-72.8448119688074
09/30/2021,37073,Gates County,NC,40.7,Metro,0.36,Low Concern,36.4449068212238,-76.70046729588364
09/30/2021,45069,Marlboro County,SC,36.6,Non-metro,0.99,Very High Concern,34.60198441388542,-79.6786182881213
09/30/2021,17015,Carroll County,IL,52.5,Non-metro,0.17,Very Low Concern,42.06868734214896,-89.93439024723124
09/30/2021,21227,Warren County,KY,41.4,Metro,0.71,High Concern,36.99357344980514,-86.42380702736388
09/30/2021,49023,Juab County,UT,29.2,Metro,0.23,Low Concern,39.70273276246576,-112.7848178324704
09/30/2021,5149,Yell County,AR,41.6,Non-metro,0.88,Very High Concern,35.00261093322689,-93.41123285260817
09/30/2021,27023,Chippewa County,MN,44.3,Non-metro,0.35,Low Concern,45.02233286046332,-95.56669431680623
09/30/2021,26001,Alcona County,MI,50.7,Non-metro,0.26,Low Concern,44.68540488852818,-83.59372645411457
09/30/2021,45059,Laurens County,SC,32.8,Metro,0.92,Very High Concern,34.48356904551169,-82.00594608279299
09/30/2021,22125,West Feliciana Parish,LA,79.7,Metro,0.69,High Concern,30.87980394290158,-91.42000659634706
09/30/2021,47163,Sullivan County,TN,48.8,Metro,0.54,Moderate Concern,36.51291121248248,-82.3041889760832
09/30/2021,29109,Lawrence County,MO,33.4,Non-metro,0.79,High Concern,37.10638555575464,-93.83295888752976
09/30/2021,21053,Clinton County,KY,33.2,Non-metro,0.78,High Concern,36.7274416528062,-85.13617382979241
09/30/2021,8015,Chaffee County,CO,56.4,Non-metro,0.24,Low Concern,38.74701250608263,-106.19412663972602
09/30/2021,6085,Santa Clara County,CA,74.0,Metro,0.36,Low Concern,37.231785029812926,-121.69512630659516
09/30/2021,16081,Teton County,ID,51.5,Non-metro,0.13,Very Low Concern,43.75944550159856,-111.20762183167244
09/30/2021,13045,Carroll County,GA,20.9,Metro,0.78,High Concern,33.58278635872622,-85.07976834898115
09/30/2021,6025,Imperial County,CA,65.9,Metro,1.0,Very High Concern,33.03951207342643,-115.3653511508614
09/30/2021,12089,Nassau County,FL,50.9,Metro,0.25,Low Concern,30.61059898992588,-81.80161575823566
09/30/2021,26009,Antrim County,MI,51.8,Non-metro,0.12,Very Low Concern,44.99907784913144,-85.140234769739
09/30/2021,8089,Otero County,CO,40.8,Non-metro,0.96,Very High Concern,37.90256806350273,-103.7165119215244
09/30/2021,51683,Manassas city,VA,46.4,Metro,0.44,Moderate Concern,38.74792463595113,-77.48384977077527
09/30/2021,53021,Franklin County,WA,41.0,Metro,0.87,Very High Concern,46.53472740968529,-118.89896929575896
09/30/2021,12039,Gadsden County,FL,50.7,Metro,0.99,Very High Concern,30.57947808300991,-84.61362454008068
09/30/2021,37125,Moore County,NC,49.5,Non-metro,0.36,Low Concern,35.310644025102846,-79.48138043988591
09/30/2021,22003,Allen Parish,LA,30.8,Non-metro,0.93,Very High Concern,30.65291853591308,-92.82791859549394
09/30/2021,38019,Cavalier County,ND,53.3,Non-metro,0.02,Very Low Concern,48.77234191282144,-98.46485740941024
09/30/2021,47107,McMinn County,TN,33.7,Non-metro,0.66,High Concern,35.42474810290774,-84.6174688776608
09/30/2021,50005,Caledonia County,VT,31.7,Non-metro,0.27,Low Concern,44.464687037965305,-72.10221130175543
09/30/2021,19069,Franklin County,IA,47.4,Non-metro,0.2,Very Low Concern,42.73254379612189,-93.26247472244144
09/30/2021,5087,Madison County,AR,36.9,Metro,0.65,High Concern,36.01095244456229,-93.72455118259842
09/30/2021,46093,Meade County,SD,43.2,Metro,0.09,Very Low Concern,44.56681434871573,-102.71684609663448
09/30/2021,17201,Winnebago County,IL,46.0,Metro,0.72,High Concern,42.33625892217973,-89.16086010839521
09/30/2021,18145,Shelby County,IN,50.8,Metro,0.22,Low Concern,39.523715306495326,-85.79166262943131
09/30/2021,30029,Flathead County,MT,36.1,Non-metro,0.09,Very Low Concern,48.2951464007917,-114.04966978729468
09/30/2021,37197,Yadkin County,NC,42.1,Metro,0.64,High Concern,36.160533157245,-80.66523626238165
09/30/2021,19095,Iowa County,IA,56.1,Non-metro,0.03,Very Low Concern,41.68632088464681,-92.06549578347916
09/30/2021,21209,Scott County,KY,56.4,Metro,0.33,Low Concern,38.29154577693896,-84.58392156831377
09/30/2021,27169,Winona County,MN,52.4,Non-metro,0.21,Low Concern,43.986849653065015,-91.77915639471988
09/30/2021,19057,Des Moines County,IA,44.8,Non-metro,0.47,Moderate Concern,40.92317786385232,-91.18147573534728
09/30/2021,40095,Marshall County,OK,37.3,Non-metro,0.85,Very High Concern,34.024446453795825,-96.76912861662264
09/30/2021,17187,Warren County,IL,42.2,Non-metro,0.61,High Concern,40.84881676011244,-90.61501039462986
09/30/2021,47065,Hamilton County,TN,48.7,Metro,0.41,Moderate Concern,35.18084672971973,-85.16476647777247
09/30/2021,21173,Montgomery County,KY,43.8,Non-metro,0.8,High Concern,38.03351826258937,-83.91314317332642
09/30/2021,37017,Bladen County,NC,31.2,Non-metro,0.94,Very High Concern,34.61458694167448,-78.56363614838921
09/30/2021,18095,Madison County,IN,46.4,Metro,0.67,High Concern,40.161610412315575,-85.71935636349004
09/30/2021,12119,Sumter County,FL,73.7,Metro,0.24,Low Concern,28.70475599819752,-82.0809733245132
09/30/2021,24031,Montgomery County,MD,75.6,Metro,0.33,Low Concern,39.136333991721,-77.20418249327359
09/30/2021,5139,Union County,AR,40.6,Non-metro,0.81,Very High Concern,33.17130192417115,-92.59726943648324
09/30/2021,40075,Kiowa County,OK,45.0,Non-metro,0.65,High Concern,34.91635356080106,-98.98085578233606
09/30/2021,13191,McIntosh County,GA,33.7,Metro,0.59,Moderate Concern,31.496659485555227,-81.40846875833738
09/30/2021,28141,Tishomingo County,MS,33.5,Non-metro,0.67,High Concern,34.74039816270061,-88.23929100208017
09/30/2021,56001,Albany County,WY,46.6,Non-metro,0.25,Low Concern,41.65452907937298,-105.723815810772
09/30/2021,13017,Ben Hill County,GA,12.6,Non-metro,0.87,Very High Concern,31.75979096552452,-83.22050662751855
09/30/2021,41025,Harney County,OR,39.0,Non-metro,0.71,High Concern,43.06409852888363,-118.96793062835452
09/30/2021,20107,Linn County,KS,31.1,Metro,0.45,Moderate Concern,38.21226066566053,-94.84297032065916
09/30/2021,36019,Clinton County,NY,64.0,Non-metro,0.53,Moderate Concern,44.746182125459335,-73.67816577810788
09/30/2021,53067,Thurston County,WA,56.4,Metro,0.33,Low Concern,46.92577200112664,-122.83318614508308
09/30/2021,21215,Spencer County,KY,27.3,Metro,0.04,Very Low Concern,38.03252017215665,-85.32782653951506
09/30/2021,51670,Hopewell city,VA,29.4,Metro,0.94,Very High Concern,37.291479963517325,-77.29852871625803
09/30/2021,22019,Calcasieu Parish,LA,35.7,Metro,0.74,High Concern,30.22927163338553,-93.35801271230396
09/30/2021,28143,Tunica County,MS,42.0,Metro,0.97,Very High Concern,34.65197972159429,-90.37550260091446
09/30/2021,47159,Smith County,TN,27.7,Metro,0.26,Low Concern,36.250506415704784,-85.95671182682197
09/30/2021,55087,Outagamie County,WI,55.6,Metro,0.1,Very Low Concern,44.41609215634503,-88.46494824553355
09/30/2021,31015,Boyd County,NE,30.5,Non-metro,0.09,Very Low Concern,42.89969629230695,-98.76654088789628
09/30/2021,42063,Indiana County,PA,41.3,Non-metro,0.55,Moderate Concern,40.65207101900467,-79.08754514430903
09/30/2021,13155,Irwin County,GA,13.3,Non-metro,0.84,Very High Concern,31.60221363525994,-83.27635387196311
09/30/2021,36087,Rockland County,NY,54.5,Metro,0.6,High Concern,41.15237652277932,-74.0240618425228
09/30/2021,4011,Greenlee County,AZ,36.2,Non-metro,0.62,High Concern,33.21523492222133,-109.24012820437056
09/30/2021,20035,Cowley County,KS,40.9,Non-metro,0.73,High Concern,37.23770918886446,-96.83752845410318
09/30/2021,5035,Crittenden County,AR,36.0,Metro,0.93,Very High Concern,35.20794386122905,-90.30883835295964
09/30/2021,18159,Tipton County,IN,40.5,Non-metro,0.07,Very Low Concern,40.31134431513603,-86.05185146852709
09/30/2021,21221,Trigg County,KY,40.8,Metro,0.37,Low Concern,36.8063586758102,-87.87335278270689
09/30/2021,51083,Halifax County,VA,39.3,Non-metro,0.67,High Concern,36.76691788357702,-78.93663558430885
09/30/2021,24045,Wicomico County,MD,48.4,Metro,0.77,High Concern,38.37329433269885,-75.62078298453397
09/30/2021,35025,Lea County,NM,27.2,Non-metro,0.92,Very High Concern,32.79210291911856,-103.4124725939301
09/30/2021,1031,Coffee County,AL,32.7,Non-metro,0.54,Moderate Concern,31.40264942168117,-85.98815267828464
09/30/2021,18025,Crawford County,IN,32.9,Non-metro,0.39,Low Concern,38.29238156814547,-86.45172410530243
09/30/2021,37033,Caswell County,NC,43.7,Non-metro,0.84,Very High Concern,36.393172437128,-79.33353354686405
09/30/2021,51157,Rappahannock County,VA,48.3,Metro,0.02,Very Low Concern,38.68479034044221,-78.15923214982062
09/30/2021,30107,Wheatland County,MT,30.9,Non-metro,0.54,Moderate Concern,46.46629868903207,-109.84457085828994
09/30/2021,47091,Johnson County,TN,32.4,Non-metro,0.57,Moderate Concern,36.45493975284976,-81.85176016337637
09/30/2021,8101,Pueblo County,CO,47.5,Metro,0.87,Very High Concern,38.17352288761175,-104.51273216338602
09/30/2021,17195,Whiteside County,IL,46.7,Non-metro,0.33,Low Concern,41.75627873396718,-89.91409401353253
09/30/2021,5019,Clark County,AR,43.1,Non-metro,0.79,High Concern,34.050970670851605,-93.17636676689386
09/30/2021,31085,Hayes County,NE,20.8,Non-metro,0.04,Very Low Concern,40.52477449166454,-101.06185726697684
09/30/2021,45055,Kershaw County,SC,49.0,Metro,0.5,Moderate Concern,34.33879136356852,-80.59021047966667
09/30/2021,28095,Monroe County,MS,44.2,Non-metro,0.64,High Concern,33.89226657808501,-88.48048216487257
09/30/2021,19021,Buena Vista County,IA,57.3,Non-metro,0.74,High Concern,42.73549598809982,-95.15113459975645
09/30/2021,21169,Metcalfe County,KY,33.3,Non-metro,0.68,High Concern,36.99053101751967,-85.62922747620968
09/30/2021,26055,Grand Traverse County,MI,59.5,Non-metro,0.18,Very Low Concern,44.66876259437189,-85.56049219584047
09/30/2021,21207,Russell County,KY,40.6,Non-metro,0.86,Very High Concern,36.991090642014505,-85.05865143331131
09/30/2021,19123,Mahaska County,IA,38.4,Non-metro,0.46,Moderate Concern,41.33521489341655,-92.64091015653412
09/30/2021,41037,Lake County,OR,34.9,Non-metro,0.76,High Concern,42.79348531381243,-120.38738854269204
09/30/2021,37007,Anson County,NC,26.0,Non-metro,0.94,Very High Concern,34.97381293623332,-80.10269179688173
09/30/2021,18021,Clay County,IN,49.6,Metro,0.33,Low Concern,39.39279542882983,-87.11576459254664
09/30/2021,37051,Cumberland County,NC,53.6,Metro,0.86,Very High Concern,35.0486192486761,-78.82755662753068
09/30/2021,27115,Pine County,MN,41.1,Non-metro,0.46,Moderate Concern,46.12075693963078,-92.7413348138627
09/30/2021,5053,Grant County,AR,39.6,Metro,0.35,Low Concern,34.2900048788879,-92.42360628570306
09/30/2021,5061,Howard County,AR,45.4,Non-metro,0.9,Very High Concern,34.08890648823255,-93.99357394904555
09/30/2021,34007,Camden County,NJ,57.6,Metro,0.61,High Concern,39.80350989810045,-74.95972885981364
09/30/2021,51097,King and Queen County,VA,45.0,Non-metro,0.32,Low Concern,37.71863566722168,-76.89528219892067
09/30/2021,53033,King County,WA,69.1,Metro,0.29,Low Concern,47.490249075141705,-121.80523369126
09/30/2021,36003,Allegany County,NY,37.1,Non-metro,0.58,Moderate Concern,42.25740172332472,-78.02758161648093
09/30/2021,27101,Murray County,MN,45.6,Non-metro,0.11,Very Low Concern,44.02216246070647,-95.76327372207
09/30/2021,40099,Murray County,OK,39.1,Non-metro,0.71,High Concern,34.48233390551254,-97.06790209290422
